0.000000000000000000e+00
2.899999999999999800e-01
2.600000000000000089e-01
4.000000000000000083e-02
3.099999999999999978e-01
3.599999999999999867e-01
2.899999999999999800e-01
5.400000000000000355e-01
7.399999999999999911e-01
4.199999999999999845e-01
0.000000000000000000e+00
0.000000000000000000e+00
