8.499999999999999778e-01
3.800000000000000044e-01
8.299999999999999600e-01
9.000000000000000222e-01
8.000000000000000444e-01
7.900000000000000355e-01
9.000000000000000222e-01
9.000000000000000222e-01
9.000000000000000222e-01
9.000000000000000222e-01
7.099999999999999645e-01
5.999999999999999778e-02
