3.800000000000000044e-01
6.199999999999999956e-01
9.000000000000000222e-01
5.500000000000000444e-01
9.000000000000000222e-01
8.000000000000000444e-01
9.000000000000000222e-01
9.000000000000000222e-01
9.000000000000000222e-01
9.000000000000000222e-01
2.899999999999999800e-01
2.899999999999999800e-01
