1.499999999999999944e-01
5.400000000000000355e-01
3.099999999999999978e-01
4.099999999999999756e-01
6.600000000000000311e-01
6.999999999999999556e-01
8.499999999999999778e-01
8.800000000000000044e-01
9.000000000000000222e-01
9.000000000000000222e-01
7.500000000000000000e-01
5.400000000000000355e-01
