0.000000000000000000e+00
1.400000000000000133e-01
8.999999999999999667e-02
8.299999999999999600e-01
5.999999999999999778e-01
4.199999999999999845e-01
7.199999999999999734e-01
7.399999999999999911e-01
7.900000000000000355e-01
5.999999999999999778e-01
4.500000000000000111e-01
1.799999999999999933e-01
